 -0.20000E+00 -0.25486E-06 -0.14520E-06
 -0.16716E+00 -0.11963E-05 -0.71023E-06
 -0.13433E+00 -0.83453E-05 -0.51125E-05
 -0.10149E+00 -0.11593E-03 -0.73409E-04
 -0.68657E-01 -0.15251E-02 -0.12242E-02
 -0.35821E-01 -0.64732E-02 -0.57750E-02
 -0.29851E-02 -0.10893E-01 -0.10453E-01
  0.29851E-01 -0.15208E-01 -0.13074E-01
  0.62687E-01 -0.17916E-01 -0.13758E-01
  0.95522E-01 -0.17916E-01 -0.13758E-01
  0.12836E+00 -0.17916E-01 -0.13758E-01
  0.16119E+00 -0.17916E-01 -0.13758E-01
  0.19403E+00 -0.17917E-01 -0.13758E-01
  0.22687E+00 -0.17918E-01 -0.13758E-01
  0.25970E+00 -0.17920E-01 -0.13759E-01
  0.29254E+00 -0.17935E-01 -0.13764E-01
  0.32537E+00 -0.36576E-01 -0.33913E-01
  0.35821E+00 -0.69402E-01 -0.66746E-01
  0.39104E+00 -0.10224E+00 -0.99581E-01
  0.42388E+00 -0.13507E+00 -0.13242E+00
  0.45672E+00 -0.16791E+00 -0.16525E+00
  0.48955E+00 -0.20074E+00 -0.19809E+00
  0.52239E+00 -0.24726E+00 -0.24740E+00
  0.55522E+00 -0.31293E+00 -0.31307E+00
  0.58806E+00 -0.37860E+00 -0.37874E+00
  0.62090E+00 -0.44427E+00 -0.44442E+00
  0.65373E+00 -0.50995E+00 -0.51009E+00
  0.68657E+00 -0.57562E+00 -0.57576E+00
  0.71940E+00 -0.65821E+00 -0.65821E+00
  0.75224E+00 -0.75672E+00 -0.75672E+00
  0.78507E+00 -0.85522E+00 -0.85522E+00
  0.81791E+00 -0.95373E+00 -0.95373E+00
  0.85075E+00 -0.10522E+01 -0.10522E+01
  0.88358E+00 -0.11507E+01 -0.11507E+01
  0.91642E+00 -0.12493E+01 -0.12493E+01
  0.94925E+00 -0.13478E+01 -0.13478E+01
  0.98209E+00 -0.14463E+01 -0.14463E+01
  0.10149E+01 -0.15448E+01 -0.15448E+01
  0.10478E+01 -0.16433E+01 -0.16433E+01
  0.10806E+01 -0.17418E+01 -0.17418E+01
  0.11134E+01 -0.18403E+01 -0.18403E+01
  0.11463E+01 -0.19388E+01 -0.19388E+01
  0.11791E+01 -0.20373E+01 -0.20373E+01
  0.12119E+01 -0.21358E+01 -0.21358E+01
  0.12448E+01 -0.22343E+01 -0.22343E+01
  0.12776E+01 -0.23328E+01 -0.23328E+01
  0.13104E+01 -0.24313E+01 -0.24313E+01
  0.13433E+01 -0.25299E+01 -0.25299E+01
  0.13761E+01 -0.26284E+01 -0.26284E+01
  0.14090E+01 -0.27269E+01 -0.27269E+01
  0.14418E+01 -0.28254E+01 -0.28254E+01
  0.14746E+01 -0.29239E+01 -0.29239E+01
  0.15075E+01 -0.30224E+01 -0.30224E+01
  0.15403E+01 -0.31209E+01 -0.31209E+01
  0.15731E+01 -0.32194E+01 -0.32194E+01
  0.16060E+01 -0.33179E+01 -0.33179E+01
  0.16388E+01 -0.34164E+01 -0.34164E+01
  0.16716E+01 -0.35149E+01 -0.35149E+01
  0.17045E+01 -0.36134E+01 -0.36134E+01
  0.17373E+01 -0.37119E+01 -0.37119E+01
  0.17701E+01 -0.38104E+01 -0.38104E+01
  0.18030E+01 -0.39090E+01 -0.39090E+01
  0.18358E+01 -0.40075E+01 -0.40075E+01
  0.18687E+01 -0.41060E+01 -0.41060E+01
  0.19015E+01 -0.42045E+01 -0.42045E+01
  0.19343E+01 -0.43030E+01 -0.43030E+01
  0.19672E+01 -0.44015E+01 -0.44015E+01
  0.20000E+01 -0.45000E+01 -0.45000E+01

