-3.0 -0.361761860615 -0.00137019868684
-2.99 -0.363137443152 -0.00138107768799
-2.98 -0.364523971089 -0.00139209137969
-2.97 -0.365921580244 -0.00140324205782
-2.96 -0.367330408755 -0.00141453206849
-2.95 -0.368750597132 -0.00142596380934
-2.94 -0.370182288307 -0.00143753973093
-2.93 -0.371625627692 -0.00144926233821
-2.92 -0.373080763228 -0.00146113419197
-2.91 -0.374547845448 -0.00147315791037
-2.9 -0.376027027529 -0.00148533617051
-2.89 -0.377518465356 -0.00149767171008
-2.88 -0.379022317582 -0.001510167329
-2.87 -0.380538745692 -0.0015228258912
-2.86 -0.382067914066 -0.00153565032636
-2.85 -0.383609990047 -0.00154864363182
-2.84 -0.385165144009 -0.00156180887446
-2.83 -0.386733549429 -0.00157514919268
-2.82 -0.388315382957 -0.00158866779843
-2.81 -0.389910824492 -0.00160236797938
-2.8 -0.39152005726 -0.00161625310103
-2.79 -0.393143267889 -0.00163032660905
-2.78 -0.394780646497 -0.00164459203155
-2.77 -0.396432386767 -0.00165905298154
-2.76 -0.398098686041 -0.00167371315943
-2.75 -0.399779745403 -0.00168857635561
-2.74 -0.401475769774 -0.00170364645314
-2.73 -0.403186968005 -0.00171892743053
-2.72 -0.404913552972 -0.00173442336463
-2.71 -0.406655741678 -0.00175013843358
-2.7 -0.408413755354 -0.00176607691992
-2.69 -0.410187819569 -0.0017822432138
-2.68 -0.411978164333 -0.00179864181626
-2.67 -0.413785024214 -0.00181527734271
-2.66 -0.415608638453 -0.00183215452645
-2.65 -0.417449251082 -0.0018492782224
-2.64 -0.419307111052 -0.00186665341092
-2.63 -0.421182472355 -0.00188428520179
-2.62 -0.423075594159 -0.00190217883833
-2.61 -0.42498674094 -0.00192033970169
-2.6 -0.426916182629 -0.00193877331529
-2.59 -0.428864194747 -0.00195748534943
-2.58 -0.430831058563 -0.00197648162612
-2.57 -0.432817061241 -0.00199576812401
-2.56 -0.434822496005 -0.00201535098357
-2.55 -0.436847662299 -0.00203523651252
-2.54 -0.43889286596 -0.00205543119136
-2.53 -0.440958419392 -0.00207594167921
-2.52 -0.443044641747 -0.00209677481982
-2.51 -0.445151859114 -0.00211793764791
-2.5 -0.447280404713 -0.00213943739566
-2.49 -0.449430619096 -0.00216128149955
-2.48 -0.451602850353 -0.00218347760743
-2.47 -0.453797454329 -0.00220603358587
-2.46 -0.456014794844 -0.00222895752789
-2.45 -0.458255243927 -0.00225225776095
-2.44 -0.460519182051 -0.00227594285524
-2.43 -0.462806998381 -0.00230002163244
-2.42 -0.465119091031 -0.00232450317474
-2.41 -0.467455867327 -0.0023493968343
-2.4 -0.469817744084 -0.00237471224309
-2.39 -0.47220514789 -0.0024004593232
-2.38 -0.474618515398 -0.00242664829753
-2.37 -0.477058293639 -0.00245328970105
-2.36 -0.479524940334 -0.00248039439245
-2.35 -0.482018924224 -0.00250797356637
-2.34 -0.484540725417 -0.00253603876619
-2.33 -0.487090835738 -0.00256460189735
-2.32 -0.489669759098 -0.00259367524131
-2.31 -0.49227801188 -0.00262327147014
-2.3 -0.494916123337 -0.00265340366179
-2.29 -0.497584636001 -0.00268408531605
-2.28 -0.500284106118 -0.00271533037127
-2.27 -0.503015104092 -0.00274715322186
-2.26 -0.505778214952 -0.00277956873667
-2.25 -0.508574038833 -0.00281259227812
-2.24 -0.511403191481 -0.00284623972242
-2.23 -0.514266304778 -0.00288052748063
-2.22 -0.517164027284 -0.00291547252082
-2.21 -0.520097024809 -0.00295109239132
-2.2 -0.523065981002 -0.00298740524509
-2.19 -0.526071597971 -0.00302442986532
-2.18 -0.529114596921 -0.00306218569233
-2.17 -0.532195718832 -0.00310069285184
-2.16 -0.535315725151 -0.00313997218467
-2.15 -0.538475398528 -0.00318004527795
-2.14 -0.541675543574 -0.00322093449798
-2.13 -0.54491698766 -0.00326266302484
-2.12 -0.548200581746 -0.00330525488876
-2.11 -0.551527201249 -0.00334873500842
-2.1 -0.554897746954 -0.00339312923141
-2.09 -0.558313145959 -0.00343846437676
-2.08 -0.56177435267 -0.00348476827982
-2.07 -0.565282349842 -0.00353206983965
-2.06 -0.568838149663 -0.00358039906899
-2.05 -0.572442794895 -0.00362978714703
-2.04 -0.576097360065 -0.00368026647517
-2.03 -0.579802952718 -0.00373187073591
-2.02 -0.583560714727 -0.0037846349552
-2.01 -0.587371823666 -0.00383859556829
-2.0 -0.591237494255 -0.00389379048951
-1.99 -0.595158979873 -0.00395025918608
-1.98 -0.599137574146 -0.00400804275639
-1.97 -0.603174612623 -0.00406718401289
-1.96 -0.607271474527 -0.00412772757004
-1.95 -0.611429584605 -0.00418971993765
-1.94 -0.615650415065 -0.00425320961985
-1.93 -0.619935487626 -0.0043182472204
-1.92 -0.624286375669 -0.00438488555443
-1.91 -0.628704706502 -0.0044531797674
-1.9 -0.633192163755 -0.00452318746156
-1.89 -0.637750489896 -0.00459496883067
-1.88 -0.642381488894 -0.00466858680345
-1.87 -0.647087029024 -0.00474410719648
-1.86 -0.651869045833 -0.00482159887733
-1.85 -0.656729545273 -0.00490113393861
-1.84 -0.661670607015 -0.00498278788383
-1.83 -0.666694387951 -0.00506663982602
-1.82 -0.671803125906 -0.00515277270017
-1.81 -0.676999143569 -0.00524127349046
-1.8 -0.68228485265 -0.00533223347364
-1.79 -0.687662758305 -0.00542574847981
-1.78 -0.693135463811 -0.00552191917207
-1.77 -0.698705675549 -0.00562085134658
-1.76 -0.704376208282 -0.00572265625488
-1.75 -0.710149990777 -0.00582745095023
-1.74 -0.71603007178 -0.00593535866019
-1.73 -0.722019626379 -0.0060465091877
-1.72 -0.728121962783 -0.00616103934314
-1.71 -0.734340529542 -0.00627909341029
-1.7 -0.740678923266 -0.00640082364913
-1.69 -0.747140896845 -0.00652639083896
-1.68 -0.753730368249 -0.00665596486564
-1.67 -0.76045142993 -0.00678972535698
-1.66 -0.767308358881 -0.00692786237103
-1.65 -0.774305627421 -0.00707057714231
-1.64 -0.781447914743 -0.00721808289164
-1.63 -0.788740119313 -0.00737060570597
-1.62 -0.796187372179 -0.00752838549523
-1.61 -0.803795051277 -0.00769167703388
-1.6 -0.811568796824 -0.00786075109627
-1.59 -0.819514527892 -0.00803589569521
-1.58 -0.827638460271 -0.00821741743503
-1.57 -0.835947125746 -0.00840564299127
-1.56 -0.844447392918 -0.00860092073089
-1.55 -0.853146489712 -0.00880362248856
-1.54 -0.862052027744 -0.00901414551645
-1.53 -0.871172028727 -0.00923291462749
-1.52 -0.880514953114 -0.00946038455423
-1.51 -0.890089731214 -0.00969704254884
-1.5 -0.899905797025 -0.00994341125285
-1.49 -0.909973125076 -0.0102000518693
-1.48 -0.920302270594 -0.0104675676746
-1.47 -0.930904413361 -0.0107466079125
-1.46 -0.941791405642 -0.0110378721183
-1.45 -0.952975824679 -0.0113421149301
-1.44 -0.964471030219 -0.0116601514494
-1.43 -0.976291227701 -0.0119928632255
-1.42 -0.98845153773 -0.0123412049484
-1.41 -1.00096807261 -0.0127062119476
-1.4 -1.01385802079 -0.0130890086118
-1.39 -1.02713974018 -0.0134908178592
-1.38 -1.04083286147 -0.0139129718141
-1.37 -1.05495840279 -0.0143569238693
-1.36 -1.06953889703 -0.0148242623426
-1.35 -1.08459853375 -0.0153167259775
-1.34 -1.10016331743 -0.0158362215769
-1.33 -1.11626124447 -0.0163848441157
-1.32 -1.13292250158 -0.0169648997386
-1.31 -1.15017968861 -0.017578932131
-1.3 -1.16806806944 -0.0182297528416
-1.29 -1.18662585526 -0.0189204762512
-1.28 -1.20589452515 -0.0196545600254
-1.27 -1.22591918982 -0.0204358520589
-1.26 -1.24674900575 -0.0212686451381
-1.25 -1.26843764775 -0.0221577408112
-1.24 -1.29104385016 -0.023108524292
-1.23 -1.31463202853 -0.0241270526401
-1.22 -1.33927299619 -0.025220158989
-1.21 -1.36504479324 -0.0263955762625
-1.2 -1.3920336491 -0.0276620846776
-1.19 -1.42033510464 -0.0290296884282
-1.18 -1.45005532582 -0.0305098283686
-1.17 -1.4813126482 -0.0321156393622
-1.16 -1.5142394015 -0.033862263392
-1.15 -1.54898407549 -0.0357672327332
-1.14 -1.58571390446 -0.0378509417648
-1.13 -1.62461796844 -0.040137231741
-1.12 -1.66591093622 -0.0426541206328
-1.11 -1.70983761149 -0.0454347208232
-1.1 -1.75667849144 -0.0485184022067
-1.09 -1.80675661206 -0.0519522789076
-1.08 -1.86044604295 -0.0557931270961
-1.07 -1.91818251636 -0.0601098833465
-1.06 -1.9804768453 -0.0649869339993
-1.05 -2.0479320262 -0.070528496028
-1.04 -2.12126526572 -0.0768645249064
-1.03 -2.20133667274 -0.0841587909252
-1.02 -2.28918709646 -0.0926200856121
-1.01 -2.38608870629 -0.10251802814
-1.0 -2.49361361722 -0.114205766834
-0.99 -2.61372854181 -0.128153244805
-0.98 -2.74892774153 -0.144997050806
-0.97 -2.9024236102 -0.165617029742
-0.96 -3.07842617013 -0.191257421838
-0.95 -3.28256362602 -0.223724744768
-0.94 -3.52253385395 -0.265723373233
-0.93 -3.80914763698 -0.321449990927
-0.92 -4.15806361399 -0.397702110228
-0.91 -4.59280067656 -0.506076058492
-0.9 -5.15022779283 -0.667662537881
-0.89 -5.89109749638 -0.924047604873
-0.88 -6.92116134443 -1.36627183065
-0.87 -8.43280000949 -2.22333593485
-0.86 -10.7519955422 -4.18793524446
-0.85 -13.7667702196 -9.80220801904
-0.84 -7.73327980473 -23.6501028517
-0.83 10.2767343073 -16.3699805441
-0.82 8.96078475565 -6.43548749334
-0.81 5.99342773291 -3.27617504577
-0.8 3.96326713303 -2.30493739684
-0.79 2.81398448301 -2.12497231641
-0.78 2.20428957823 -2.06384478067
-0.77 1.82676046384 -2.00159477805
-0.76 1.56542097776 -1.93770488132
-0.75 1.37189545588 -1.87591523245
-0.74 1.2220089876 -1.81792780494
-0.73 1.10210714671 -1.76423862779
-0.72 1.00380389917 -1.71479867778
-0.71 0.921626493387 -1.66933717485
-0.7 0.851834480258 -1.62750951701
-0.69 0.7917763088 -1.58896323003
-0.68 0.739515684511 -1.55336595289
-0.67 0.69360328214 -1.52041579698
-0.66 0.65293136194 -1.4898435891
-0.65 0.616637924946 -1.46141151182
-0.64 0.584041645579 -1.43491030105
-0.63 0.554596568778 -1.41015602728
-0.62 0.527859866644 -1.38698693452
-0.61 0.50346844152 -1.36526053804
-0.6 0.481121654278 -1.3448510497
-0.59 0.460568376966 -1.32564713581
-0.58 0.441597152055 -1.3075499845
-0.57 0.424028618712 -1.29047164878
-0.56 0.407709617096 -1.27433362929
-0.55 0.392508550895 -1.25906566272
-0.54 0.378311704539 -1.24460468527
-0.53 0.365020292705 -1.23089394463
-0.52 0.352548077172 -1.21788223745
-0.51 0.340819427348 -1.20552325323
-0.5 0.329767730728 -1.19377500819
-0.49 0.319334081599 -1.18259935551
-0.48 0.309466192617 -1.1719615605
-0.47 0.300117486181 -1.16182993099
-0.46 0.291246331798 -1.152175495
-0.45 0.28281540272 -1.14297171873
-0.44 0.274791130594 -1.13419425935
-0.43 0.267143241102 -1.12582074755
-0.42 0.259844356851 -1.11783059595
-0.41 0.252869656413 -1.11020482979
-0.4 0.246196580427 -1.10292593693
-0.39 0.239804577341 -1.09597773479
-0.38 0.233674882686 -1.08934525192
-0.37 0.227790326813 -1.08301462242
-0.36 0.222135166886 -1.07697299168
-0.35 0.216694939636 -1.07120843196
-0.34 0.211456331921 -1.06570986676
-0.33 0.206407066631 -1.06046700286
-0.32 0.201535801837 -1.0554702692
-0.31 0.196832041433 -1.05071076178
-0.3 0.192286055741 -1.046180194
-0.29 0.187888810828 -1.04187085177
-0.28 0.183631905402 -1.03777555287
-0.27 0.179507514372 -1.03388761023
-0.26 0.175508338247 -1.03020079857
-0.25 0.171627557672 -1.0267093242
-0.24 0.167858792505 -1.02340779753
-0.23 0.164196064892 -1.02029120821
-0.22 0.160633765904 -1.01735490246
-0.21 0.157166625309 -1.01459456252
